word	nodeType	synsetCount	unit
correct	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
courteous	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
kind	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pitiful	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wrong	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pitiful	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
big	ADJ	17	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
old	ADJ	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
happy	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
tough	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
okay	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
safe	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
nice	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
delicious	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sudden	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
elegant	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sophisticated	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
beloved	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
shiny	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
silver	ADJ	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
skilled	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
gentlemanly	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
cool	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
cool	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
clever	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
inevitable	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
hostile	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ridiculous	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
same	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
more	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
amazing	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
glad	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
futile	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
beautiful	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
next	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
lovey	ADJ	0	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
gentlemanly	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
polar	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
entertaining	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mysterious	ADJ	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
polar	ADJ	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
boring	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
dictatorial	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mere	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
fun	ADJ	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
glad	ADJ	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sure	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
relieved	ADJ	13	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
good	ADJ	27	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
much	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
late	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
awake	ADJ	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
sure	ADJ	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
late	ADJ	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
many	ADJ	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
great	ADJ	7	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
mysterious	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
exquisite	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
many	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
smart	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
original	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
other	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
female	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
identical	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
academic	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
decent	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
separate	ADJ	19	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
certain	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
laborious	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
other	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sure	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
classical	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
available	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
legendary	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
former	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
royal	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
phantom	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
limited	ADJ	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
true	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
former	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
royal	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
delicious	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
desperate	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
desperate	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
excited	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
embarrassing	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
bad	ADJ	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
left	ADJ	24	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
fierce	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
next	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
last	ADJ	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
serious	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
simple	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
same	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
old	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
more	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
only	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
adamant	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
soft	ADJ	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
close	ADJ	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lame	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
stupid	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dumb	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lucky	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
close	ADJ	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cool	ADJ	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
big	ADJ	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
easy	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dumb	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
same	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
delicious	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
exciting	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
very	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dirty	ADJ	13	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
rude	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
delicious	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
bleak	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
true	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
well	ADJ	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
alone	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hard	ADJ	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
academic	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
long	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
classical	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
high	ADJ	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
much	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
classical	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
fake	ADJ	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
great	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
free	ADJ	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
more	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sure	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
urban	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
unofficial	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
paramilitary	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
soft	ADJ	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
strong	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
entire	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
military	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
ridiculous	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
extra	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
favorite	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
last	ADJ	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cold	ADJ	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hearted	ADJ	0	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
own	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
right	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
about	ADJ	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lost	ADJ	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sad	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
about	ADJ	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
amazing	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
other	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
tough	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
talented	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
well	ADJ	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
rich	ADJ	13	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lovely	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
many	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
gray	ADJ	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
broad	ADJ	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cautious	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
careful	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
mad	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
ultimate	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
phenomenal	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
physical	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
least	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
idiot	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
big	ADJ	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dangerous	ADJ	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
little	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
worth	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
worried	ADJ	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
happy	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
front	ADJ	13	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
open	ADJ	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sorry	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
happy	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
good	ADJ	27	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
nice	ADJ	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
happy	ADJ	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
annoying	ADJ	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
normal	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
normal	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
normal	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
glad	ADJ	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
safe	ADJ	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sarcastic	ADJ	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
special	ADJ	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
new	ADJ	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
beautiful	ADJ	2	02x05_-_Plan_to_Cross_the_Border
proper	ADJ	4	02x05_-_Plan_to_Cross_the_Border
meticulous	ADJ	2	02x05_-_Plan_to_Cross_the_Border
wonderful	ADJ	1	02x05_-_Plan_to_Cross_the_Border
vibrant	ADJ	3	02x05_-_Plan_to_Cross_the_Border
worried	ADJ	8	02x05_-_Plan_to_Cross_the_Border
new	ADJ	12	02x05_-_Plan_to_Cross_the_Border
bad	ADJ	17	02x05_-_Plan_to_Cross_the_Border
reassuring	ADJ	3	02x05_-_Plan_to_Cross_the_Border
original	ADJ	6	02x05_-_Plan_to_Cross_the_Border
great	ADJ	7	02x05_-_Plan_to_Cross_the_Border
honorable	ADJ	4	02x05_-_Plan_to_Cross_the_Border
internal	ADJ	5	02x05_-_Plan_to_Cross_the_Border
only	ADJ	9	02x05_-_Plan_to_Cross_the_Border
huge	ADJ	1	02x05_-_Plan_to_Cross_the_Border
foreign	ADJ	4	02x05_-_Plan_to_Cross_the_Border
unnoticed	ADJ	1	02x05_-_Plan_to_Cross_the_Border
offshore	ADJ	3	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
indebted	ADJ	2	02x05_-_Plan_to_Cross_the_Border
few	ADJ	2	02x05_-_Plan_to_Cross_the_Border
bogus	ADJ	1	02x05_-_Plan_to_Cross_the_Border
beautiful	ADJ	2	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
first	ADJ	16	02x05_-_Plan_to_Cross_the_Border
long	ADJ	12	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
political	ADJ	3	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
friendly	ADJ	5	02x05_-_Plan_to_Cross_the_Border
sure	ADJ	10	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
dependent	ADJ	7	02x05_-_Plan_to_Cross_the_Border
other	ADJ	4	02x05_-_Plan_to_Cross_the_Border
sure	ADJ	10	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
able	ADJ	4	02x05_-_Plan_to_Cross_the_Border
seventh	ADJ	4	02x05_-_Plan_to_Cross_the_Border
scrubby	ADJ	2	02x05_-_Plan_to_Cross_the_Border
biannual	ADJ	1	02x05_-_Plan_to_Cross_the_Border
mega	ADJ	0	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
big	ADJ	17	02x05_-_Plan_to_Cross_the_Border
brave	ADJ	6	02x05_-_Plan_to_Cross_the_Border
brave	ADJ	6	02x05_-_Plan_to_Cross_the_Border
sixth	ADJ	4	02x05_-_Plan_to_Cross_the_Border
luxurious	ADJ	2	02x05_-_Plan_to_Cross_the_Border
scrubby	ADJ	2	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
available	ADJ	3	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
interested	ADJ	5	02x05_-_Plan_to_Cross_the_Border
free	ADJ	22	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
blank	ADJ	8	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
grand	ADJ	10	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
true	ADJ	15	02x05_-_Plan_to_Cross_the_Border
suspicious	ADJ	2	02x05_-_Plan_to_Cross_the_Border
excited	ADJ	12	02x05_-_Plan_to_Cross_the_Border
famous	ADJ	1	02x05_-_Plan_to_Cross_the_Border
recent	ADJ	3	02x05_-_Plan_to_Cross_the_Border
urban	ADJ	2	02x05_-_Plan_to_Cross_the_Border
important	ADJ	5	02x05_-_Plan_to_Cross_the_Border
difficult	ADJ	2	02x05_-_Plan_to_Cross_the_Border
difficult	ADJ	2	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
able	ADJ	4	02x05_-_Plan_to_Cross_the_Border
honest	ADJ	7	02x05_-_Plan_to_Cross_the_Border
thin	ADJ	13	02x05_-_Plan_to_Cross_the_Border
main	ADJ	5	02x05_-_Plan_to_Cross_the_Border
careful	ADJ	5	02x05_-_Plan_to_Cross_the_Border
wrong	ADJ	13	02x05_-_Plan_to_Cross_the_Border
last	ADJ	21	02x05_-_Plan_to_Cross_the_Border
big	ADJ	17	02x05_-_Plan_to_Cross_the_Border
excited	ADJ	12	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
own	ADJ	2	02x05_-_Plan_to_Cross_the_Border
